num_samples,n_estimators,rounds,input_size,hidden_sizes,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,123,309,1298,0.7084283764154484,0.6708939447317459,97,68,57,108,0.6212121212121212,0.6136363636363636,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,124,309,1298,0.7084283764154484,0.6708939394475879,92,73,61,104,0.593939393939394,0.5875706214689266,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,125,309,1298,0.7084283764154484,0.6708939647346004,95,70,56,109,0.6181818181818182,0.6089385474860335,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,126,309,1298,0.7084283764154484,0.6708938960125396,97,68,50,115,0.6424242424242425,0.6284153005464481,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,127,309,1298,0.7084283764154484,0.6708939052971101,92,73,52,113,0.6212121212121212,0.6075268817204301,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,128,309,1298,0.7084283764154484,0.6708939043364439,89,76,49,116,0.6212121212121212,0.6041666666666666,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,129,309,1298,0.7084283764154484,0.6708939409790217,98,67,51,114,0.6424242424242425,0.6298342541436464,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,130,309,1298,0.7084283764154484,0.6708939230191608,96,69,52,113,0.6333333333333333,0.6208791208791209,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,131,309,1298,0.7084283764154484,0.6708939378006165,88,77,50,115,0.6151515151515151,0.5989583333333334,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,132,309,1298,0.7084283764154484,0.6708939264821783,96,69,54,111,0.6272727272727273,0.6166666666666667,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,133,309,1298,0.7084283764154484,0.6708938831374354,86,79,58,107,0.5848484848484848,0.5752688172043011,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,134,309,1298,0.7084283764154484,0.67089391098747,88,77,50,115,0.6151515151515151,0.5989583333333334,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,135,309,1298,0.7084283764154484,0.670893918091335,94,71,55,110,0.6181818181818182,0.6077348066298343,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,136,309,1298,0.7084283764154484,0.6708939050547463,92,73,59,106,0.6,0.5921787709497207,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,137,309,1298,0.7084283764154484,0.6708938788744472,92,73,50,115,0.6272727272727273,0.6117021276595744,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,138,309,1298,0.7084283764154484,0.6708939292305276,97,68,52,113,0.6363636363636364,0.6243093922651933,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,139,309,1298,0.7084283764154484,0.6708939372010759,89,76,54,111,0.6060606060606061,0.5935828877005348,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,140,309,1298,0.7084283764154484,0.6708939179108531,96,69,53,112,0.6303030303030303,0.6187845303867403,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,141,309,1298,0.7084283764154484,0.6708938871516543,90,75,57,108,0.6,0.5901639344262295,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,142,309,1298,0.7084283764154484,0.6708939219390954,100,65,52,113,0.6454545454545455,0.6348314606741573,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,143,309,1298,0.7084283764154484,0.6708939584223954,96,69,60,105,0.6090909090909091,0.603448275862069,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,144,309,1298,0.7084283764154484,0.6708939216810365,89,76,49,116,0.6212121212121212,0.6041666666666666,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,145,309,1298,0.7084283764154484,0.6708939180622112,93,72,50,115,0.6303030303030303,0.6149732620320856,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,146,309,1298,0.7084283764154484,0.6708939836443366,97,68,54,111,0.6303030303030303,0.6201117318435754,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,147,309,1298,0.7084283764154484,0.6708939064547725,94,71,57,108,0.6121212121212121,0.6033519553072626,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,148,309,1298,0.7084283764154484,0.6708939223812292,97,68,45,120,0.6575757575757576,0.6382978723404256,0.7272727272727273
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,149,309,1298,0.7084283764154484,0.6708939040679778,93,72,54,111,0.6181818181818182,0.6065573770491803,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,150,309,1298,0.7084283764154484,0.6708939036136582,94,71,55,110,0.6181818181818182,0.6077348066298343,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,151,309,1298,0.7084283764154484,0.6708938866908124,85,80,52,113,0.6,0.5854922279792746,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,152,309,1298,0.7084283764154484,0.6708939145866986,93,72,50,115,0.6303030303030303,0.6149732620320856,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,153,309,1298,0.7084283764154484,0.6708939175498696,88,77,55,110,0.6,0.5882352941176471,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,154,309,1298,0.7084283764154484,0.6708939195674876,92,73,55,110,0.6121212121212121,0.6010928961748634,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,155,309,1298,0.7084283764154484,0.6708939114072215,103,62,61,104,0.6272727272727273,0.6265060240963856,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,156,309,1298,0.7084283764154484,0.6708939242388515,91,74,46,119,0.6363636363636364,0.616580310880829,0.7212121212121212
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,157,309,1298,0.7084283764154484,0.6708939406980636,92,73,51,114,0.6242424242424243,0.6096256684491979,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,158,309,1298,0.7084283764154484,0.6708939342261548,92,73,44,121,0.6454545454545455,0.6237113402061856,0.7333333333333333
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,159,309,1298,0.7084283764154484,0.6708938987947299,89,76,55,110,0.603030303030303,0.5913978494623656,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,160,309,1298,0.7084283764154484,0.6708939502024001,88,77,56,109,0.5969696969696969,0.5860215053763441,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,161,309,1298,0.7084283764154484,0.6708938910980858,100,65,57,108,0.6303030303030303,0.6242774566473989,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,162,309,1298,0.7084283764154484,0.6708939203384766,92,73,54,111,0.6151515151515151,0.6032608695652174,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,163,309,1298,0.7084283764154484,0.6708939311481916,96,69,51,114,0.6363636363636364,0.6229508196721312,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,164,309,1298,0.7084283764154484,0.670893920504044,86,79,54,111,0.5969696969696969,0.5842105263157895,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,165,309,1298,0.7084283764154484,0.6708939189843361,101,64,48,117,0.6606060606060606,0.6464088397790055,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,166,309,1298,0.7084283764154484,0.6708938999676344,98,67,59,106,0.6181818181818182,0.6127167630057804,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,167,309,1298,0.7084283764154484,0.6708939157093713,95,70,56,109,0.6181818181818182,0.6089385474860335,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,168,309,1298,0.7084283764154484,0.6708938997819123,100,65,57,108,0.6303030303030303,0.6242774566473989,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,169,309,1298,0.7084283764154484,0.6708939363003261,96,69,48,117,0.6454545454545455,0.6290322580645161,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,170,309,1298,0.7084283764154484,0.6708939208729292,85,80,55,110,0.5909090909090909,0.5789473684210527,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,171,309,1298,0.7084283764154484,0.6708939534957152,93,72,53,112,0.6212121212121212,0.6086956521739131,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,172,309,1298,0.7084283764154484,0.6708939211875207,92,73,57,108,0.6060606060606061,0.5966850828729282,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,173,309,1298,0.7084283764154484,0.6708939219223969,88,77,57,108,0.593939393939394,0.5837837837837838,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,174,309,1298,0.7084283764154484,0.6708939056984902,96,69,54,111,0.6272727272727273,0.6166666666666667,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,175,309,1298,0.7084283764154484,0.6708939007313315,94,71,55,110,0.6181818181818182,0.6077348066298343,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,176,309,1298,0.7084283764154484,0.6708939485962017,91,74,54,111,0.6121212121212121,0.6,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,177,309,1298,0.7084283764154484,0.6708938611171474,94,71,59,106,0.6060606060606061,0.5988700564971752,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,178,309,1298,0.7084283764154484,0.6708939035603098,96,69,56,109,0.6212121212121212,0.6123595505617978,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,179,309,1298,0.7084283764154484,0.670893969764639,90,75,53,112,0.6121212121212121,0.5989304812834224,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,180,309,1298,0.7084283764154484,0.6708939298862846,92,73,52,113,0.6212121212121212,0.6075268817204301,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,181,309,1298,0.7084283764154484,0.6708939397086133,98,67,60,105,0.6151515151515151,0.6104651162790697,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,182,309,1298,0.7084283764154484,0.6708939385209123,89,76,57,108,0.5969696969696969,0.5869565217391305,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,183,309,1298,0.7084283764154484,0.6708938947761788,93,72,52,113,0.6242424242424243,0.6108108108108108,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,184,309,1298,0.7084283764154484,0.670893959297311,88,77,51,114,0.6121212121212121,0.5968586387434555,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,185,309,1298,0.7084283764154484,0.6708938958970255,97,68,57,108,0.6212121212121212,0.6136363636363636,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,186,309,1298,0.7084283764154484,0.6708939205216637,92,73,54,111,0.6151515151515151,0.6032608695652174,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,187,309,1298,0.7084283764154484,0.6708939058693277,94,71,56,109,0.6151515151515151,0.6055555555555555,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,188,309,1298,0.7084283764154484,0.6708938982571035,93,72,48,117,0.6363636363636364,0.6190476190476191,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,189,309,1298,0.7084283764154484,0.6708939222157217,92,73,46,119,0.6393939393939394,0.6197916666666666,0.7212121212121212
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,190,309,1298,0.7084283764154484,0.67089389896414,91,74,48,117,0.6303030303030303,0.612565445026178,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,191,309,1298,0.7084283764154484,0.6708939311873086,95,70,60,105,0.6060606060606061,0.6,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,192,309,1298,0.7084283764154484,0.6708939314713641,93,72,50,115,0.6303030303030303,0.6149732620320856,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,193,309,1298,0.7084283764154484,0.670893911016377,89,76,54,111,0.6060606060606061,0.5935828877005348,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,194,309,1298,0.7084283764154484,0.6708939390456042,95,70,51,114,0.6333333333333333,0.6195652173913043,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,195,309,1298,0.7084283764154484,0.6708939108554096,91,74,57,108,0.603030303030303,0.5934065934065934,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,196,309,1298,0.7084283764154484,0.6708938840468941,95,70,60,105,0.6060606060606061,0.6,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,197,309,1298,0.7084283764154484,0.6708939141119519,93,72,51,114,0.6272727272727273,0.6129032258064516,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,198,309,1298,0.7084283764154484,0.6708939245848603,95,70,53,112,0.6272727272727273,0.6153846153846154,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,199,309,1298,0.7084283764154484,0.6708939205185931,89,76,55,110,0.603030303030303,0.5913978494623656,0.6666666666666666
